genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Atp5l,2.7707037559561764e-8,-0.1224859891658796,0.989,0.987,5.634780228488076e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gm28448,2.8132621724344036e-8,1.7159333935433594,0.026,0.008,5.721331280079847e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Zfp68,2.8562185972386456e-8,0.2939581218056671,0.611,0.535,5.808691761204234e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rbm33,2.9154538436234922e-8,0.33884913391065796,0.618,0.558,5.929158481777096e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Eno1,2.920313970567165e-8,-0.4515208208204684,0.624,0.66,5.939042521942442e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ndufb4,2.9304161709766425e-8,-0.21890021291645456,0.74,0.796,5.959587366915198e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Brip1,2.9428082015264427e-8,-2.2263397494676966,0.015,0.052,5.984789039444327e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Fam8a1,2.9429334480196546e-8,-0.4783150971774297,0.247,0.329,5.985043753237571e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Fgf10,2.9524047963384578e-8,-5.466368989374358,0,0.026,6.004305634313521e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Olig1,2.95535429574636e-8,-8.100842879974245,0,0.026,6.010304031259372e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Pcbd2,2.990555249483955e-8,-0.6715050114999501,0.096,0.161,6.08189221087552e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Itpripl1,3.0018209488125554e-8,-1.6684868199370353,0.018,0.056,6.104803263600094e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gm27243,3.0229424513794114e-8,1.470330933046018,0.038,0.014,6.147758063370308e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Inpp4b,3.0469132697924876e-8,-2.493944656390235,0.011,0.045,6.196507516776981e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Akt1s1,3.0616645853183e-8,0.31943545990795763,0.615,0.55,6.226507267161827e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Pdhx,3.0727990295753034e-8,-0.3686116444171787,0.238,0.324,6.249151386447295e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Higd1a,3.0854734847564085e-8,-0.3813920596553104,0.498,0.558,6.274927425949107e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Tmsb10,3.1840018484636596e-8,-0.1942775556608245,1,0.996,6.475304559220545e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Impa2,3.188283464613012e-8,-2.243112316504911,0.009,0.042,6.484012081983483e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rsrp1,3.2080795470559094e-8,0.14914979615953827,0.98,0.972,6.5242713748476e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Sod1,3.2269176155493874e-8,-0.3346950693072519,0.468,0.544,6.562582354742788e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ampd3,3.242070985332161e-8,-5.134427105858976,0,0.026,6.593399762870015e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Map1a,3.2557116058585e-8,-1.0837679559708095,0.05,0.101,6.621140692834432e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Dsn1,3.26448428785481e-8,-1.6498114300424795,0.019,0.059,6.638981696210327e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
